id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45938880,Room 'Emile' - B&B Graaf.,43889699,Kenzo,,Elisabethbegijnhof - Papegaai,51.05324,3.71845,Private room,64,2,1,2021-01-30,0.09,3,0,1,
45938885,Room 'Margriet' - B&B Graaf.,43889699,Kenzo,,Binnenstad,51.05906,3.722,Private room,52,2,2,2021-01-05,0.16,3,0,1,
45988729,Moderne loft in historisch pand,196535693,Wim,,Sint Denijs Westrem,51.01687,3.65847,Entire home/apt,85,3,4,2021-11-20,0.35,2,356,4,
46047880,Luxury duplex to enjoy your stay to the max!,4656004,Louis & Elyn,,Binnenstad,51.03969,3.73442,Entire home/apt,70,1,67,2021-12-20,4.79,4,173,63,
46048316,All you need to enjoy your stay to the fullest!,4656004,Louis & Elyn,,Binnenstad,51.04135,3.734,Entire home/apt,69,1,72,2021-12-19,5.17,4,161,68,
46098648,Tweepersoonskamer,26338675,Bea En Kristien,,Elisabethbegijnhof - Papegaai,51.05645,3.71574,Private room,124,1,0,,,5,309,0,
46100001,Brandnew spacious room near citycentre of Ghent 2,370744291,Maud,,Rabot  - Blaisantvest,51.05794,3.70982,Private room,100,1,1,2020-11-08,0.07,2,82,0,
46119402,guest room with private parking in center of Ghent,373764800,Marieke,,Elisabethbegijnhof - Papegaai,51.04983,3.71813,Private room,57,1,85,2021-12-06,6.20,1,133,83,
46154732,Charming and cosy studio in Ghent,4656004,Louis & Elyn,,Binnenstad,51.0399,3.73264,Entire home/apt,58,1,93,2021-12-22,6.74,4,164,90,
46229261,Sunny room with gardenvieuw and free bikes.,9627775,Maison MIELOU,,Sint Amandsberg,51.059,3.74892,Entire home/apt,35,30,0,,,4,185,0,
46250489,Ruime woning aan Gentse stadsrand - Lange verhuur,24471831,Céline,,Oud Gentbrugge,51.04366,3.74807,Entire home/apt,69,7,3,2021-11-18,0.45,1,0,3,
46305052,Lovely apartment with terrace,4656004,Louis & Elyn,,Binnenstad,51.03961,3.73294,Entire home/apt,69,1,40,2021-12-05,3.08,4,171,36,
46462742,Cosy and spacious apartment in Ghent,54341527,Mattias,,Macharius - Heirnis,51.04779,3.74483,Entire home/apt,95,2,4,2021-02-14,0.30,1,353,2,
46467298,Fully renovated duplex apartment in downtown Ghent,34559289,Sophie,,Binnenstad,51.0439,3.72254,Entire home/apt,77,1,89,2021-12-19,7.06,1,320,87,
46481223,Gent Logeerplek dichtbij gezellige stadscentrum,98008985,Hannelore,,Sluizeken - Tolhuis - Ham,51.06168,3.72431,Private room,75,1,21,2021-11-28,1.61,1,58,20,
46510300,Modern 2- bedroom apartment in Ghent,136448665,Mariane,,Sint Amandsberg,51.05948,3.75454,Entire home/apt,65,3,15,2021-12-20,1.88,1,84,15,
46562904,Charming guest house in the back of a garden.,47206680,Joris,,Dampoort,51.05308,3.74516,Entire home/apt,160,6,15,2021-12-21,1.69,1,66,15,
46767733,Verne Dreams : Oxford room,86368262,Vincent,,Binnenstad,51.05413,3.72958,Entire home/apt,90,1,62,2021-12-05,4.92,6,336,59,
47209900,A hidden secret in the centre of Ghent....,381272871,Tom,,Binnenstad,51.05587,3.7264,Entire home/apt,150,1,21,2021-05-16,1.75,1,113,21,
47288526,"50 m Trein station- 50 m Carrefour-  
2 km centrum",381834522,Soheil,,Oud Gentbrugge,51.03871,3.75881,Entire home/apt,123,1,6,2021-11-27,0.57,1,180,6,
47556474,Studio with private parking 1 minute from UZ Gent,91955915,Céline,,Nieuw Gent - UZ,51.02521,3.73409,Entire home/apt,38,2,21,2021-12-05,1.87,1,80,21,
47595457,Completely furnished and equipped house,64317133,Tom,,Bloemekenswijk,51.07101,3.70948,Entire home/apt,92,3,12,2021-11-21,1.43,1,121,12,
47728709,Charming house nearby city center,21444373,Valérie,,Macharius - Heirnis,51.05117,3.73816,Entire home/apt,80,2,9,2021-10-16,0.82,1,216,9,
47918373,Cosy Apartment Inner City Ghent,61851611,Cathrina,,Binnenstad,51.04504,3.72337,Entire home/apt,90,3,10,2021-10-27,1.14,1,315,10,
48108519,Desk till Dawn,25642723,David,,Dampoort,51.05151,3.75116,Entire home/apt,414,2,5,2021-12-12,0.70,1,100,5,
48192094,Spacious family home in Ghent,387288500,Trui,,Brugse Poort - Rooigem,51.05876,3.69034,Entire home/apt,125,4,0,,,1,0,0,
48255148,Great Spacious Riverside w/ balcony - Patershol,184767423,Stefaan,,Binnenstad,51.05807,3.72501,Entire home/apt,122,1,42,2021-12-05,6.70,1,22,42,
48314931,Beautiful villa nearby the city center of Gent,232746364,Taskin,,Stationsbuurt Zuid,51.0248,3.70413,Entire home/apt,160,7,1,2021-03-21,0.11,1,52,1,
48353769,Appartment Keizerpark,14393272,Camila,,Oud Gentbrugge,51.0444,3.74401,Entire home/apt,75,7,1,2021-09-10,0.29,1,175,1,
48379172,"Homey, peaceful and cozy apartment (free parking!)",70360769,Silke,,Sluizeken - Tolhuis - Ham,51.06667,3.73165,Entire home/apt,69,2,24,2021-12-19,2.73,1,10,24,
48468158,Casa Violetta,82810716,Kris & Céline,,Binnenstad,51.04906,3.73345,Entire home/apt,94,1,12,2021-12-19,5.71,1,83,12,
48500894,Bright resting place,76402457,Bhakti,,Ledeberg,51.04026,3.74078,Entire home/apt,45,3,7,2021-09-14,0.81,2,113,7,
48587264,Sunny apartment in townhouse next to the park,362787745,Amaryllis,,Elisabethbegijnhof - Papegaai,51.05676,3.7148,Entire home/apt,63,1,102,2021-12-19,11.59,2,172,102,
48604500,A beautiful and quiet haven,3204168,Tom,,Sluizeken - Tolhuis - Ham,51.06015,3.73126,Entire home/apt,230,2,12,2021-11-01,1.36,1,34,12,
48609851,Feel@home.New appt with stunning waterview&homegym,392149448,Olay,,Muide - Meulestede - Afrikalaan,51.06397,3.73768,Entire home/apt,200,2,12,2021-11-23,1.40,1,362,12,
48617717,Huis met 2 prive slaapkamers (tweepersoonsbedden),181836857,Barbara,,Bloemekenswijk,51.07466,3.71234,Private room,120,1,3,2021-09-26,0.35,1,87,3,
48620344,"Cosy studio in the center of Ghent, 2 people",368423830,Margaux,,Binnenstad,51.04871,3.7283,Entire home/apt,75,2,54,2021-12-19,6.23,1,163,54,
48781979,Studio box in Gent met zicht op droogdokken/haven,322771669,Tom,,Wondelgem,51.07819,3.72416,Entire home/apt,66,2,7,2021-11-22,1.12,1,205,7,
48823528,Studio Stan,12619689,Alexander,,Elisabethbegijnhof - Papegaai,51.04869,3.71792,Entire home/apt,80,3,4,2021-09-30,0.82,1,317,4,
49024488,"TIPI Eco"" Casita Loquita""  Natuur & Cultuur Gent",5077877,Frauke,,Sint Amandsberg,51.06503,3.77639,Entire home/apt,70,1,1,2021-11-14,0.73,2,365,1,
49035952,Gezellig appartementje nabij het centrum,395460687,Sarah,,Ledeberg,51.03241,3.74205,Entire home/apt,49,1,1,2021-04-11,0.12,1,23,1,
49136989,Boatie's * Bed bad boot,31377738,Lore,,Stationsbuurt Noord,51.03475,3.73308,Private room,70,2,1,2021-05-16,0.13,1,180,1,
49153733,Well located Cosy rooms in authentic townhouse,1997482,Lloyd,,Watersportbaan - Ekkergem,51.04904,3.71,Private room,110,2,2,2021-08-29,0.50,1,181,2,
49183838,Rustig en zonnig appartement in hippe Gentse buurt,7870880,Kristel,,Macharius - Heirnis,51.04798,3.74317,Entire home/apt,77,3,0,,,1,0,0,
49202939,Charming studio 300m from Gent St Pieters Station,45533549,Tanguy,,Stationsbuurt Noord,51.03528,3.71625,Entire home/apt,60,28,2,2021-10-01,0.51,1,361,2,
49210238,Verne Dreams : California,86368262,Vincent,,Binnenstad,51.05519,3.73115,Entire home/apt,245,1,24,2021-10-24,3.21,6,2,24,
49251737,"Loft bien-être et relaxation, coup de cœur assuré",118670603,José,,Bloemekenswijk,51.06749,3.70032,Entire home/apt,411,1,14,2021-11-22,1.73,1,177,14,
49401708,Bright apartment near city center & nature reserve,36196331,Ellen,,Brugse Poort - Rooigem,51.06012,3.69341,Entire home/apt,65,2,2,2021-11-21,1.50,1,83,2,
49433357,Cosy modern apartment in the heart of the city’s,398707627,Cedric,,Elisabethbegijnhof - Papegaai,51.05145,3.7165,Entire home/apt,110,3,3,2021-11-09,0.41,1,351,3,
49458242,Sunny and charming house in the city of Ghent!,5358487,Joyce,,Oud Gentbrugge,51.04374,3.74537,Private room,30,2,2,2021-05-16,0.26,1,202,2,
49482572,"Spacious room with sunny terrace, close to Ghent",30637459,Alice,,Oud Gentbrugge,51.0393,3.75327,Private room,49,2,0,,,1,357,0,
49500960,"Gentbrugge, het is niet Gent, het is niet Brugge.",17160508,Lode,,Oud Gentbrugge,51.04329,3.75661,Entire home/apt,65,2,2,2021-08-15,0.43,1,32,2,
49527262,"Cozy retro house in Ghent, with tub and garden!",252487975,Louise,,Ledeberg,51.03902,3.7424,Entire home/apt,100,1,18,2021-12-05,2.42,1,67,18,
49697835,Bright cozy apartment+city garden,2752980,Eva,,Muide - Meulestede - Afrikalaan,51.073856,3.72994,Entire home/apt,225,7,7,2021-11-28,1.32,1,320,7,
49711846,Penthouse with a Big Terrace close to the Center!,53142300,Dorothy,,Stationsbuurt Noord,51.03508,3.71458,Entire home/apt,181,1,22,2021-12-08,3.19,3,154,22,
49753013,Kamer in een oud klooster dichtbij oude binnenstad,5456443,Ruth,,Watersportbaan - Ekkergem,51.05197,3.70579,Private room,70,3,0,,,2,253,0,
49762292,VerneDreams : Tokyo room,86368262,Vincent,,Binnenstad,51.05356,3.73085,Private room,76,1,18,2021-12-19,2.71,6,353,18,
49884179,Maison Majorelle,13829824,Francis,,Muide - Meulestede - Afrikalaan,51.07158,3.72943,Entire home/apt,110,2,9,2021-10-22,1.34,6,352,9,
49917070,Ruime studio in hartje gent (in een gezinswoning),36542224,Isabelle,,Binnenstad,51.04916,3.7336,Private room,65,2,0,,,1,0,0,
49937912,'tBegijnhof,279714028,Aylin,,Elisabethbegijnhof - Papegaai,51.05618,3.71115,Entire home/apt,120,1,34,2021-11-28,4.83,1,115,34,
49980496,City centre home with private bathroom,129611906,Karel-Jan,,Macharius - Heirnis,51.05443,3.73652,Private room,103,1,55,2021-12-22,8.38,1,83,55,
50018997,House in a quiet neighborhood and center of Ghent,153592834,Saar,,Macharius - Heirnis,51.04603,3.74173,Entire home/apt,75,2,4,2021-09-05,0.79,2,0,4,
50108280,Private studio in the middle of the city centre,40564978,Julia,,Binnenstad,51.04987,3.72461,Private room,31,90,9,2021-08-29,1.35,1,51,9,
50128540,Cycling retreat well connected to Gent city center,13494954,Lisa,,Mariakerke,51.07883,3.6736,Private room,49,4,5,2021-10-22,1.03,1,0,5,
50153737,NICE ROOM in a quiet-close to nature-neighbourhood,62427525,Anna,,Gentbrugge,51.04485,3.76948,Private room,35,10,0,,,3,10,0,
50207003,"Cozy&bright apartment, terrace, near centre+ bikes",60213064,Sonja,,Macharius - Heirnis,51.04761,3.7418,Entire home/apt,100,1,29,2021-12-12,4.83,1,340,29,
50226715,Just my house.,405432381,Kim,,Wondelgem,51.07818,3.7121,Entire home/apt,149,2,3,2021-10-24,1.01,1,324,3,
50261707,Gezellige art deco Bungalow met parkeerplaats,282306861,Caroline,,Gentbrugge,51.03088,3.76997,Entire home/apt,84,2,11,2021-11-28,2.54,1,141,11,
50297619,Trendy apartment near the center,406144719,Wouter,,Binnenstad,51.0494,3.73428,Entire home/apt,85,5,2,2021-10-29,0.35,1,25,2,
50302423,Two-person bedroom in cosy house near centre,152455421,Deborah,,Dampoort,51.04991,3.75276,Private room,28,2,2,2021-06-22,0.31,1,0,2,
50305714,Mooi appartement met tuintje en parkeerplaats,274497240,Yasmine,,Bloemekenswijk,51.06711,3.70856,Entire home/apt,85,2,12,2021-10-26,2.21,1,0,12,
50319481,Appartement met mooi terras vlakbij station,198554874,Sammy,,Stationsbuurt Noord,51.03291,3.72557,Entire home/apt,110,2,18,2021-12-21,3.75,3,171,18,
50334330,Recently renovated mini-mansion in Ghent.,16286633,Kimberly,,Dampoort,51.05768,3.74907,Private room,36,1,3,2021-08-27,0.59,1,337,3,
50335014,Cosy and spacious bedroom Ghent,137437696,Afef,,Oud Gentbrugge,51.04182,3.74118,Private room,50,5,8,2021-08-20,1.56,2,81,8,
50342773,Charming Hause 10 minutes from Gent City center,24501376,Orsi,,Gentbrugge,51.03084,3.7643,Entire home/apt,90,1,3,2021-08-15,0.59,1,8,3,
50407609,Appartement vlakbij station,198554874,Sammy,,Stationsbuurt Noord,51.033,3.72687,Entire home/apt,96,1,1,2021-08-08,0.22,3,1,1,
50454286,Spacious house with garden near historical center,28090906,Colin,,Oud Gentbrugge,51.04114,3.74392,Entire home/apt,60,4,2,2021-08-16,0.43,2,0,2,
50562317,Perfect Studio for a short stay in Gent,5883895,Annelore,,Watersportbaan - Ekkergem,51.0538,3.7036,Entire home/apt,55,7,3,2021-08-24,0.52,7,115,3,
50568612,gezellige duplex studio met dakterras,63939674,Esther,,Sluizeken - Tolhuis - Ham,51.0648,3.73292,Entire home/apt,100,2,3,2021-11-14,0.62,1,311,3,
50591349,Gezellig rijhuis mét terras in centrum Gent,15955583,Judith,,Binnenstad,51.04396,3.7368,Entire home/apt,95,4,0,,,1,0,0,
50713544,Lovely House - a stone throw away from City Center,24098759,Jason,,Rabot  - Blaisantvest,51.06334,3.70587,Entire home/apt,150,60,0,,,1,175,0,
50722819,Showroom appartement in Ghent,23034433,Hans,,Macharius - Heirnis,51.0499,3.73939,Entire home/apt,105,1,10,2021-12-05,1.97,1,354,10,
50742928,Spacious room with parkview in center,331903910,Guy,,Elisabethbegijnhof - Papegaai,51.0574,3.71471,Private room,53,2,10,2021-10-10,1.72,2,361,10,
50820982,Spacefull and cozy appartement in Gent,36813362,Gunter,,Stationsbuurt Noord,51.03871,3.71086,Entire home/apt,85,1,5,2021-08-08,0.94,1,70,5,
50827100,Duplex with garden at waterfront in the city heart,40219819,Johan,,Elisabethbegijnhof - Papegaai,51.05748,3.71964,Entire home/apt,75,2,20,2021-09-12,3.61,2,0,20,
50908421,Beautiful spacious loft in the center of Gent,5883895,Annelore,,Macharius - Heirnis,51.04743,3.74449,Entire home/apt,150,6,0,,,7,45,0,
50910151,VerneDreams: Berlin Room,86368262,Vincent,,Binnenstad,51.05363,3.7304,Entire home/apt,81,1,23,2021-12-17,4.31,6,355,23,
